,temperature,density,real_ufrac,delta_phi,stable
0,120,0.001,-0.27787910773846436,-0.27787914190877727,0
1,120,80.16131863727456,-0.27413577832505176,-0.2768835400039319,0
2,120,160.32163727454912,-0.2704072438366174,-0.2759199532973363,0
3,120,240.4819559118237,-0.26669299094663357,-0.27498782500247987,0
4,120,320.6422745490982,-0.2629926306400252,-0.27408672104629095,0
5,120,400.80259318637275,-0.2593058948164657,-0.2732163266506441,0
6,120,480.96291182364735,-0.25563263291109783,-0.2723764429314026,0
7,120,561.1232304609218,-0.25197280852939197,-0.27156698351171843,0
8,120,641.2835490981964,-0.24832649609285418,-0.27078797114631326,0
9,120,721.443867735471,-0.24469387749246585,-0.2700395343536339,0
10,120,801.6041863727455,-0.24107523874693637,-0.2693219040529742,0
11,120,881.7645050100201,-0.2374709666628263,-0.2686354102036322,0
12,120,961.9248236472947,-0.23388154549385853,-0.2679804784434328,0
13,120,1042.0851422845692,-0.23030755359679622,-0.26735762672400526,0
14,120,1122.2454609218437,-0.22674966008141717,-0.26676746194035783,0
15,120,1202.4057795591184,-0.22320862145220421,-0.26621067655238134,0
16,120,1282.5660981963929,-0.2196852782395715,-0.26568804519611394,0
17,120,1362.7264168336674,-0.21618055161849226,-0.26520042128264476,0
18,120,1442.886735470942,-0.2126954400125718,-0.26474873358271367,0
19,120,29178.35698396794,0.9563477700103181,-0.016378593196470725,0
20,120,29258.517302605214,0.9568320621576849,-0.016375966416624088,0
21,120,29338.67762124249,0.9573068558519127,-0.016375341807443156,0
22,120,29418.837939879762,0.9577723149115616,-0.016376650825226213,0
23,120,29498.998258517036,0.958228600849384,-0.016379826471070835,0
24,120,29579.15857715431,0.9586758729492971,-0.01638480320994362,0
25,120,29659.318895791585,0.9591142883394743,-0.016391516893926816,0
26,120,29739.479214428862,0.9595440020617544,-0.016399904689437306,0
27,120,29819.639533066136,0.9599651671375369,-0.016409905008242354,0
28,120,29899.79985170341,0.960377934630357,-0.016421457442074905,0
29,120,29979.960170340684,0.9607824537052663,-0.016434502700716447,0
30,120,30060.12048897796,0.9611788716852497,-0.016448982553309732,0
31,120,30140.280807615232,0.9615673341047124,-0.016464839772864504,0
32,120,30220.441126252506,0.9619479847603244,-0.016482018083661676,0
33,120,30300.601444889784,0.962320965759239,-0.016500462111533998,0
34,120,30380.761763527058,0.962686417564862,-0.016520117336842444,0
35,120,30460.922082164332,0.9630444790403075,-0.01654093005000512,0
36,120,30541.082400801606,0.9633952874896294,-0.016562847309486428,0
37,120,30621.24271943888,0.9637389786969371,-0.016585816902129902,0
38,120,30701.403038076154,0.9640756869635145,-0.016609787305713164,0
39,120,30781.563356713432,0.9644055451430389,-0.016634707653621184,0
40,120,30861.723675350706,0.9647286846749584,-0.016660527701575,0
41,120,30941.88399398798,0.965045235616155,-0.01668719779628358,0
42,120,31022.044312625254,0.9653553266709394,-0.016714668845966396,0
43,120,31102.204631262528,0.9656590852194769,-0.016742892292644362,0
44,120,31182.364949899802,0.9659566373446749,-0.016771820086161626,0
45,120,31262.525268537076,0.9662481078576589,-0.016801404659807617,0
46,120,31342.685587174354,0.9665336203218383,-0.01683159890753294,0
47,120,31422.845905811628,0.9668132970756506,-0.016862356162664516,0
48,120,31503.0062244489,0.9670872592540006,-0.016893630178100194,0
49,120,31583.166543086176,0.9673556268085152,-0.016925375107857188,0
50,120,31663.32686172345,0.9676185185265824,-0.016957545489998616,0
51,120,31743.487180360724,0.9678760520492526,-0.016990096230860008,0
52,120,31823.647498997998,0.968128343888049,-0.017022982590519042,0
53,120,31903.807817635276,0.9683755094406858,-0.017056160169509837,0
54,120,31983.96813627255,0.968617663005798,-0.017089584896670895,0
55,120,32064.128454909824,0.9688549177966387,-0.01712321301816666,0
56,120,32144.288773547098,0.9690873859538076,-0.017157001087615864,0
57,120,32224.44909218437,0.9693151785570614,-0.017190905957270353,0
